Station,gantry,Latitude,Longitude,Lane Count,Month,Estimated Monthly Consumption (kWh)
員林,03F-241.5SN,23.814836,120.700003,3.0,11,1557.5
員林,03F-244.7SN,23.787486,120.704519,3.0,3,353.0
員林,03F-244.7SN,23.787486,120.704519,3.0,4,353.0
員林,03F-244.7SN,23.787486,120.704519,3.0,5,279.5
員林,03F-244.7SN,23.787486,120.704519,3.0,6,279.5
員林,03F-244.7SN,23.787486,120.704519,3.0,7,44.0
員林,03F-244.7SN,23.787486,120.704519,3.0,8,44.0
員林,03F-244.7SN,23.787486,120.704519,3.0,9,20.0
員林,03F-244.7SN,23.787486,120.704519,3.0,10,20.0
員林,03F-253.5SN,23.775581,120.6259,3.0,4,1664.0
員林,03F-253.5SN,23.775581,120.6259,3.0,5,1664.0
員林,03F-253.5SN,23.775581,120.6259,3.0,6,1630.5
員林,03F-253.5SN,23.775581,120.6259,3.0,7,1630.5
員林,03F-253.5SN,23.775581,120.6259,3.0,8,1591.5
員林,03F-253.5SN,23.775581,120.6259,3.0,9,1591.5
員林,03F-253.5SN,23.775581,120.6259,3.0,10,1466.0
員林,03F-253.5SN,23.775581,120.6259,3.0,11,1466.0
員林,03F-261.4SN,23.724425,120.601786,3.0,4,1656.5
員林,03F-261.4SN,23.724425,120.601786,3.0,5,1656.5
員林,03F-261.4SN,23.724425,120.601786,3.0,6,1610.0
員林,03F-261.4SN,23.724425,120.601786,3.0,7,1610.0
員林,03F-261.4SN,23.724425,120.601786,3.0,8,1648.5
員林,03F-261.4SN,23.724425,120.601786,3.0,9,1648.5
員林,03F-261.4SN,23.724425,120.601786,3.0,10,1626.5
員林,03F-261.4SN,23.724425,120.601786,3.0,11,1626.5
新市,01F-251.4N,23.601989,120.435417,3.0,4,1782.0
新市,01F-251.4N,23.601989,120.435417,3.0,5,1782.0
新市,01F-251.4N,23.601989,120.435417,3.0,6,1768.5
新市,01F-251.4N,23.601989,120.435417,3.0,7,1768.5
新市,01F-251.4N,23.601989,120.435417,3.0,8,1681.5
新市,01F-251.4N,23.601989,120.435417,3.0,9,1681.5
新市,01F-251.4N,23.601989,120.435417,3.0,10,1621.0
新市,01F-251.4N,23.601989,120.435417,3.0,11,1621.0
新市,01F-260.3N,23.526739,120.405583,3.0,3,1738.0
新市,01F-260.3N,23.526739,120.405583,3.0,4,1738.0
新市,01F-260.3N,23.526739,120.405583,3.0,5,1659.0
新市,01F-260.3N,23.526739,120.405583,3.0,6,1659.0
新市,01F-260.3N,23.526739,120.405583,3.0,7,1754.0
新市,01F-260.3N,23.526739,120.405583,3.0,8,1754.0
新市,01F-260.3N,23.526739,120.405583,3.0,9,1681.5
新市,01F-260.3N,23.526739,120.405583,3.0,10,1681.5
新市,01F-267.4S,23.469403,120.3777,3.0,4,1715.0
新市,01F-267.4S,23.469403,120.3777,3.0,5,1715.0
新市,01F-267.4S,23.469403,120.3777,3.0,6,1752.5
新市,01F-267.4S,23.469403,120.3777,3.0,7,1752.5
新市,01F-267.4S,23.469403,120.3777,3.0,8,1890.5
新市,01F-267.4S,23.469403,120.3777,3.0,9,1890.5
新市,01F-267.4S,23.469403,120.3777,3.0,10,1492.5
新市,01F-267.4S,23.469403,120.3777,3.0,11,1492.5
新市,01F-271.4S,23.436367,120.361561,4.0,3,1942.5
新市,01F-271.4S,23.436367,120.361561,4.0,4,1942.5
新市,01F-271.4S,23.436367,120.361561,4.0,5,1745.0
新市,01F-271.4S,23.436367,120.361561,4.0,6,1745.0
新市,01F-271.4S,23.436367,120.361561,4.0,7,1895.5
新市,01F-271.4S,23.436367,120.361561,4.0,8,1895.5
新市,01F-271.4S,23.436367,120.361561,4.0,9,1850.0
新市,01F-271.4S,23.436367,120.361561,4.0,10,1850.0
新市,01F-282.7S,23.347469,120.322192,3.0,4,1558.5
新市,01F-282.7S,23.347469,120.322192,3.0,5,1558.5
新市,01F-282.7S,23.347469,120.322192,3.0,6,1646.5
新市,01F-282.7S,23.347469,120.322192,3.0,7,1646.5
新市,01F-282.7S,23.347469,120.322192,3.0,8,1616.0
新市,01F-282.7S,23.347469,120.322192,3.0,9,1616.0
新市,01F-282.7S,23.347469,120.322192,3.0,10,1579.5
新市,01F-282.7S,23.347469,120.322192,3.0,11,1579.5
新市,01F-286.6S,23.320994,120.298703,3.0,4,1706.5
新市,01F-286.6S,23.320994,120.298703,3.0,5,1706.5
新市,01F-286.6S,23.320994,120.298703,3.0,6,1698.5
新市,01F-286.6S,23.320994,120.298703,3.0,7,1698.5
新市,01F-286.6S,23.320994,120.298703,3.0,8,1687.0
新市,01F-286.6S,23.320994,120.298703,3.0,9,1687.0
新市,01F-286.6S,23.320994,120.298703,3.0,10,1614.5
新市,01F-286.6S,23.320994,120.298703,3.0,11,1614.5
新市,01F-293.0S,23.272589,120.265769,3.0,4,1714.0
新市,01F-293.0S,23.272589,120.265769,3.0,5,1714.0
新市,01F-293.0S,23.272589,120.265769,3.0,6,1769.5
新市,01F-293.0S,23.272589,120.265769,3.0,7,1769.5
新市,01F-293.0S,23.272589,120.265769,3.0,8,1627.5
新市,01F-293.0S,23.272589,120.265769,3.0,9,1627.5
新市,01F-293.0S,23.272589,120.265769,3.0,10,1612.5
新市,01F-293.0S,23.272589,120.265769,3.0,11,1612.5
新市,01F-301.9N,23.197286,120.236422,3.0,4,1747.5
新市,01F-301.9N,23.197286,120.236422,3.0,5,1747.5
新市,01F-301.9N,23.197286,120.236422,3.0,6,1858.0
新市,01F-301.9N,23.197286,120.236422,3.0,7,1858.0
新市,01F-301.9N,23.197286,120.236422,3.0,8,1805.5
新市,01F-301.9N,23.197286,120.236422,3.0,9,1805.5
新市,01F-301.9N,23.197286,120.236422,3.0,10,1743.0
新市,01F-301.9N,23.197286,120.236422,3.0,11,1743.0
新市,01F-308.3N,23.140751,120.23327,3.0,5,1734.0
新市,01F-308.3N,23.140751,120.23327,3.0,6,1734.0
新市,01F-308.3N,23.140751,120.23327,3.0,7,1837.5
新市,01F-308.3N,23.140751,120.23327,3.0,8,1837.5
新市,01F-308.3N,23.140751,120.23327,3.0,9,1738.0
新市,01F-308.3N,23.140751,120.23327,3.0,10,1738.0
新市,01F-308.3N,23.140751,120.23327,3.0,11,1592.0
新市,01F-308.3N,23.140751,120.23327,3.0,12,1592.0
新市,01F-312.6S,23.104817,120.247681,3.0,3,1706.5
新市,01F-312.6S,23.104817,120.247681,3.0,4,1706.5
新市,01F-312.6S,23.104817,120.247681,3.0,5,1681.5
新市,01F-312.6S,23.104817,120.247681,3.0,6,1681.5
新市,01F-312.6S,23.104817,120.247681,3.0,7,1799.0
新市,01F-312.6S,23.104817,120.247681,3.0,8,1799.0
新市,01F-312.6S,23.104817,120.247681,3.0,9,1719.0
新市,01F-312.6S,23.104817,120.247681,3.0,10,1719.0
新市,01F-318.5N,23.051311,120.253025,3.0,4,1851.0
新市,01F-318.5N,23.051311,120.253025,3.0,5,1851.0
新市,01F-318.5N,23.051311,120.253025,3.0,6,1868.0
新市,01F-318.5N,23.051311,120.253025,3.0,7,1868.0
新市,01F-318.5N,23.051311,120.253025,3.0,8,1734.5
新市,01F-318.5N,23.051311,120.253025,3.0,9,1734.5
新市,01F-318.5N,23.051311,120.253025,3.0,10,1782.5
新市,01F-318.5N,23.051311,120.253025,3.0,11,1782.5
新市,01F-322.7N,23.014172,120.249997,3.0,3,1875.0
新市,01F-322.7N,23.014172,120.249997,3.0,4,1875.0
新市,01F-322.7N,23.014172,120.249997,3.0,5,1717.0
新市,01F-322.7N,23.014172,120.249997,3.0,6,1717.0
新市,01F-322.7N,23.014172,120.249997,3.0,7,1885.5
新市,01F-322.7N,23.014172,120.249997,3.0,8,1885.5
新市,01F-322.7N,23.014172,120.249997,3.0,9,1835.0
新市,01F-322.7N,23.014172,120.249997,3.0,10,1835.0
新市,01F-325.2N,22.991814,120.248175,3.0,3,1863.0
新市,01F-325.2N,22.991814,120.248175,3.0,4,1863.0
新市,01F-325.2N,22.991814,120.248175,3.0,5,1734.0
新市,01F-325.2N,22.991814,120.248175,3.0,6,1734.0
新市,01F-325.2N,22.991814,120.248175,3.0,7,1897.0
新市,01F-325.2N,22.991814,120.248175,3.0,8,1897.0
新市,01F-325.2N,22.991814,120.248175,3.0,9,1793.0
新市,01F-325.2N,22.991814,120.248175,3.0,10,1793.0
新市,01F-328.6N,22.960903,120.249822,3.0,3,1889.5
新市,01F-328.6N,22.960903,120.249822,3.0,4,1889.5
新市,01F-328.6N,22.960903,120.249822,3.0,5,1745.0
新市,01F-328.6N,22.960903,120.249822,3.0,6,1745.0
新市,01F-328.6N,22.960903,120.249822,3.0,7,1909.5
新市,01F-328.6N,22.960903,120.249822,3.0,8,1909.5
新市,01F-328.6N,22.960903,120.249822,3.0,9,1856.0
新市,01F-328.6N,22.960903,120.249822,3.0,10,1856.0
新市,03F-270.9S,23.649142,120.57295,3.0,3,1613.5
新市,03F-270.9S,23.649142,120.57295,3.0,4,1613.5
新市,03F-270.9S,23.649142,120.57295,3.0,5,1531.0
新市,03F-270.9S,23.649142,120.57295,3.0,6,1531.0
新市,03F-270.9S,23.649142,120.57295,3.0,7,1604.5
新市,03F-270.9S,23.649142,120.57295,3.0,8,1604.5
新市,03F-270.9S,23.649142,120.57295,3.0,9,1565.0
新市,03F-270.9S,23.649142,120.57295,3.0,10,1565.0
新市,03F-274.7N,23.618203,120.558567,3.0,4,1582.5
新市,03F-274.7N,23.618203,120.558567,3.0,5,1582.5
新市,03F-274.7N,23.618203,120.558567,3.0,6,1767.0
新市,03F-274.7N,23.618203,120.558567,3.0,7,1767.0
新市,03F-274.7N,23.618203,120.558567,3.0,8,1687.5
新市,03F-274.7N,23.618203,120.558567,3.0,9,1687.5
新市,03F-274.7N,23.618203,120.558567,3.0,10,1657.0
新市,03F-274.7N,23.618203,120.558567,3.0,11,1657.0
新市,03F-277.7N,23.606792,120.532511,3.0,4,1640.0
新市,03F-277.7N,23.606792,120.532511,3.0,5,1640.0
新市,03F-277.7N,23.606792,120.532511,3.0,6,1684.5
新市,03F-277.7N,23.606792,120.532511,3.0,7,1684.5
新市,03F-277.7N,23.606792,120.532511,3.0,8,1606.0
新市,03F-277.7N,23.606792,120.532511,3.0,9,1606.0
新市,03F-277.7N,23.606792,120.532511,3.0,10,1591.5
新市,03F-277.7N,23.606792,120.532511,3.0,11,1591.5
新市,03F-284.0S,23.558125,120.505061,3.0,4,1625.5
新市,03F-284.0S,23.558125,120.505061,3.0,5,1625.5
新市,03F-284.0S,23.558125,120.505061,3.0,6,1669.0
新市,03F-284.0S,23.558125,120.505061,3.0,7,1669.0
新市,03F-284.0S,23.558125,120.505061,3.0,8,1666.0
新市,03F-284.0S,23.558125,120.505061,3.0,9,1666.0
新市,03F-284.0S,23.558125,120.505061,3.0,10,1562.5
新市,03F-284.0S,23.558125,120.505061,3.0,11,1562.5
新市,03F-289.9S,23.511683,120.486328,3.0,3,1612.0
新市,03F-289.9S,23.511683,120.486328,3.0,4,1612.0
新市,03F-289.9S,23.511683,120.486328,3.0,5,1588.5
新市,03F-289.9S,23.511683,120.486328,3.0,6,1588.5
新市,03F-289.9S,23.511683,120.486328,3.0,7,1605.5
新市,03F-289.9S,23.511683,120.486328,3.0,8,1605.5
新市,03F-289.9S,23.511683,120.486328,3.0,9,1615.5
新市,03F-289.9S,23.511683,120.486328,3.0,10,1615.5
新市,03F-292.3S,23.492078,120.494586,3.0,3,1762.0
新市,03F-292.3S,23.492078,120.494586,3.0,4,1762.0
新市,03F-292.3S,23.492078,120.494586,3.0,5,1492.0
新市,03F-292.3S,23.492078,120.494586,3.0,6,1492.0
新市,03F-292.3S,23.492078,120.494586,3.0,7,1577.5
新市,03F-292.3S,23.492078,120.494586,3.0,8,1577.5
新市,03F-292.3S,23.492078,120.494586,3.0,9,1578.0
新市,03F-292.3S,23.492078,120.494586,3.0,10,1578.0
新市,03F-298.5N,23.442486,120.4812,3.0,5,1538.0
新市,03F-298.5N,23.442486,120.4812,3.0,6,1538.0
新市,03F-298.5N,23.442486,120.4812,3.0,7,1624.5
新市,03F-298.5N,23.442486,120.4812,3.0,8,1624.5
新市,03F-298.5N,23.442486,120.4812,3.0,9,1612.0
新市,03F-298.5N,23.442486,120.4812,3.0,10,1612.0
新市,03F-298.5N,23.442486,120.4812,3.0,11,1404.0
新市,03F-298.5N,23.442486,120.4812,3.0,12,1404.0
新市,03F-310.1N,23.361253,120.436356,3.0,5,1724.0
新市,03F-310.1N,23.361253,120.436356,3.0,6,1724.0
新市,03F-310.1N,23.361253,120.436356,3.0,7,1724.0
新市,03F-310.1N,23.361253,120.436356,3.0,8,1724.0
新市,03F-310.1N,23.361253,120.436356,3.0,9,1724.0
新市,03F-310.1N,23.361253,120.436356,3.0,10,1724.0
新市,03F-310.1N,23.361253,120.436356,3.0,11,770.0
新市,03F-310.1N,23.361253,120.436356,3.0,12,770.0
新市,03F-318.7N,23.296692,120.404164,3.0,4,1574.0
新市,03F-318.7N,23.296692,120.404164,3.0,5,1574.0
新市,03F-318.7N,23.296692,120.404164,3.0,6,1670.0
新市,03F-318.7N,23.296692,120.404164,3.0,7,1670.0
新市,03F-318.7N,23.296692,120.404164,3.0,8,1622.0
新市,03F-318.7N,23.296692,120.404164,3.0,9,1622.0
新市,03F-318.7N,23.296692,120.404164,3.0,10,1570.5
新市,03F-318.7N,23.296692,120.404164,3.0,11,1570.5
新市,03F-321.1S,23.279281,120.390253,3.0,4,1746.0
新市,03F-321.1S,23.279281,120.390253,3.0,5,1746.0
新市,03F-321.1S,23.279281,120.390253,3.0,6,1704.5
新市,03F-321.1S,23.279281,120.390253,3.0,7,1704.5
新市,03F-321.1S,23.279281,120.390253,3.0,8,1616.5
新市,03F-321.1S,23.279281,120.390253,3.0,9,1616.5
新市,03F-321.1S,23.279281,120.390253,3.0,10,1639.5
新市,03F-321.1S,23.279281,120.390253,3.0,11,1639.5
新市,03F-325.9S,23.244994,120.367378,3.0,3,1712.0
新市,03F-325.9S,23.244994,120.367378,3.0,4,1712.0
新市,03F-325.9S,23.244994,120.367378,3.0,5,1620.0
新市,03F-325.9S,23.244994,120.367378,3.0,6,1620.0
新市,03F-325.9S,23.244994,120.367378,3.0,7,1712.5
新市,03F-325.9S,23.244994,120.367378,3.0,8,1712.5
新市,03F-325.9S,23.244994,120.367378,3.0,9,1618.5
新市,03F-325.9S,23.244994,120.367378,3.0,10,1618.5
新市,03F-330.7N,23.203275,120.355461,3.0,4,1704.0
新市,03F-330.7N,23.203275,120.355461,3.0,5,1704.0
新市,03F-330.7N,23.203275,120.355461,3.0,6,1732.0
新市,03F-330.7N,23.203275,120.355461,3.0,7,1732.0
新市,03F-330.7N,23.203275,120.355461,3.0,8,1651.0
新市,03F-330.7N,23.203275,120.355461,3.0,9,1651.0
新市,03F-330.7N,23.203275,120.355461,3.0,10,1620.5
新市,03F-330.7N,23.203275,120.355461,3.0,11,1620.5
新市,03F-339.2N,23.132064,120.333711,3.0,4,1701.0
新市,03F-339.2N,23.132064,120.333711,3.0,5,1701.0
新市,03F-339.2N,23.132064,120.333711,3.0,6,1721.0
新市,03F-339.2N,23.132064,120.333711,3.0,7,1721.0
新市,03F-339.2N,23.132064,120.333711,3.0,8,1629.5
新市,03F-339.2N,23.132064,120.333711,3.0,9,1629.5
新市,03F-339.2N,23.132064,120.333711,3.0,10,1661.0
新市,03F-339.2N,23.132064,120.333711,3.0,11,1661.0
楊梅,01F-049.2SN,25.036481,121.295531,5.0,3,2284.5
楊梅,01F-049.2SN,25.036481,121.295531,5.0,4,2284.5
楊梅,01F-049.2SN,25.036481,121.295531,5.0,5,2217.5
楊梅,01F-049.2SN,25.036481,121.295531,5.0,6,2217.5
楊梅,01F-049.2SN,25.036481,121.295531,5.0,7,2311.0
楊梅,01F-049.2SN,25.036481,121.295531,5.0,8,2311.0
楊梅,01F-049.2SN,25.036481,121.295531,5.0,9,2090.5
楊梅,01F-049.2SN,25.036481,121.295531,5.0,10,2090.5
楊梅,01F-051.1SN,25.025953,121.281731,5.0,4,2083.5
楊梅,01F-051.1SN,25.025953,121.281731,5.0,5,2083.5
楊梅,01F-051.1SN,25.025953,121.281731,5.0,6,2161.0
楊梅,01F-051.1SN,25.025953,121.281731,5.0,7,2161.0
楊梅,01F-051.1SN,25.025953,121.281731,5.0,8,2147.5
楊梅,01F-051.1SN,25.025953,121.281731,5.0,9,2147.5
楊梅,01F-051.1SN,25.025953,121.281731,5.0,10,1942.0
楊梅,01F-051.1SN,25.025953,121.281731,5.0,11,1942.0
楊梅,01F-053.2SN,25.012944,121.266194,4.0,4,1913.5
楊梅,01F-053.2SN,25.012944,121.266194,4.0,5,1913.5
楊梅,01F-053.2SN,25.012944,121.266194,4.0,6,2019.0
楊梅,01F-053.2SN,25.012944,121.266194,4.0,7,2019.0
楊梅,01F-053.2SN,25.012944,121.266194,4.0,8,1998.5
楊梅,01F-053.2SN,25.012944,121.266194,4.0,9,1998.5
楊梅,01F-053.2SN,25.012944,121.266194,4.0,10,1823.0
楊梅,01F-053.2SN,25.012944,121.266194,4.0,11,1823.0
楊梅,01F-055.7SN,24.99858333,121.2477222,4.0,4,1895.5
楊梅,01F-055.7SN,24.99858333,121.2477222,4.0,5,1895.5
楊梅,01F-055.7SN,24.99858333,121.2477222,4.0,6,2030.5
楊梅,01F-055.7SN,24.99858333,121.2477222,4.0,7,2030.5
楊梅,01F-055.7SN,24.99858333,121.2477222,4.0,8,1988.5
楊梅,01F-055.7SN,24.99858333,121.2477222,4.0,9,1988.5
楊梅,01F-055.7SN,24.99858333,121.2477222,4.0,10,1826.0
楊梅,01F-055.7SN,24.99858333,121.2477222,4.0,11,1826.0
楊梅,01F-058.4N、01H-057.9N,24.980558,121.228944,3.0,3,2208.5
楊梅,01F-058.4N、01H-057.9N,24.980558,121.228944,3.0,4,2208.5
楊梅,01F-058.4N、01H-057.9N,24.980558,121.228944,3.0,5,2290.0
楊梅,01F-058.4N、01H-057.9N,24.980558,121.228944,3.0,6,2290.0
楊梅,01F-058.4N、01H-057.9N,24.980558,121.228944,3.0,7,2519.0
楊梅,01F-058.4N、01H-057.9N,24.980558,121.228944,3.0,8,2519.0
楊梅,01F-058.4N、01H-057.9N,24.980558,121.228944,3.0,9,2395.5
楊梅,01F-058.4N、01H-057.9N,24.980558,121.228944,3.0,10,2395.5
楊梅,01F-061.6S,24.961693,121.2047523,4.0,4,250.5
楊梅,01F-061.6S,24.961693,121.2047523,4.0,5,250.5
楊梅,01F-061.6S,24.961693,121.2047523,4.0,6,1273.0
楊梅,01F-061.6S,24.961693,121.2047523,4.0,7,1273.0
楊梅,01F-061.6S,24.961693,121.2047523,4.0,8,1476.0
楊梅,01F-061.6S,24.961693,121.2047523,4.0,9,1476.0
楊梅,01F-061.6S,24.961693,121.2047523,4.0,10,1464.5
楊梅,01F-061.6S,24.961693,121.2047523,4.0,11,1464.5
楊梅,01F-063.3SN,24.949281,121.195594,3.0,3,1760.0
楊梅,01F-063.3SN,24.949281,121.195594,3.0,4,1760.0
楊梅,01F-063.3SN,24.949281,121.195594,3.0,5,1765.5
楊梅,01F-063.3SN,24.949281,121.195594,3.0,6,1765.5
楊梅,01F-063.3SN,24.949281,121.195594,3.0,7,1937.0
楊梅,01F-063.3SN,24.949281,121.195594,3.0,8,1937.0
楊梅,01F-063.3SN,24.949281,121.195594,3.0,9,1769.0
楊梅,01F-063.3SN,24.949281,121.195594,3.0,10,1769.0
楊梅,01F-066.4SN,24.929544,121.176919,3.0,4,1775.5
楊梅,01F-066.4SN,24.929544,121.176919,3.0,5,1775.5
楊梅,01F-066.4SN,24.929544,121.176919,3.0,6,1870.0
楊梅,01F-066.4SN,24.929544,121.176919,3.0,7,1870.0
楊梅,01F-066.4SN,24.929544,121.176919,3.0,8,1805.0
楊梅,01F-066.4SN,24.929544,121.176919,3.0,9,1805.0
楊梅,01F-066.4SN,24.929544,121.176919,3.0,10,1760.0
楊梅,01F-066.4SN,24.929544,121.176919,3.0,11,1760.0
楊梅,01F-068.1SN,24.917967,121.167586,3.0,4,1940.5
楊梅,01F-068.1SN,24.917967,121.167586,3.0,5,1940.5
楊梅,01F-068.1SN,24.917967,121.167586,3.0,6,2037.0
楊梅,01F-068.1SN,24.917967,121.167586,3.0,7,2037.0
楊梅,01F-068.1SN,24.917967,121.167586,3.0,8,1912.5
楊梅,01F-068.1SN,24.917967,121.167586,3.0,9,1912.5
楊梅,01F-068.1SN,24.917967,121.167586,3.0,10,1928.0
楊梅,01F-068.1SN,24.917967,121.167586,3.0,11,1928.0
楊梅,01F-069.9SN,24.903297,121.159761,3.0,4,1451.0
楊梅,01F-069.9SN,24.903297,121.159761,3.0,5,1451.0
楊梅,01F-069.9SN,24.903297,121.159761,3.0,6,1637.0
楊梅,01F-069.9SN,24.903297,121.159761,3.0,7,1637.0
楊梅,01F-069.9SN,24.903297,121.159761,3.0,8,1537.0
楊梅,01F-069.9SN,24.903297,121.159761,3.0,9,1537.0
楊梅,01F-069.9SN,24.903297,121.159761,3.0,10,1517.0
楊梅,01F-069.9SN,24.903297,121.159761,3.0,11,1517.0
楊梅,01F-075.0SN,24.893436,121.111731,3.0,3,1792.5
楊梅,01F-075.0SN,24.893436,121.111731,3.0,4,1792.5
楊梅,01F-075.0SN,24.893436,121.111731,3.0,5,1721.0
楊梅,01F-075.0SN,24.893436,121.111731,3.0,6,1721.0
楊梅,01F-075.0SN,24.893436,121.111731,3.0,7,1929.0
楊梅,01F-075.0SN,24.893436,121.111731,3.0,8,1929.0
楊梅,01F-075.0SN,24.893436,121.111731,3.0,9,1824.5
楊梅,01F-075.0SN,24.893436,121.111731,3.0,10,1824.5
楊梅,01F-088.0SN,24.848719,121.019031,3.0,4,1872.0
楊梅,01F-088.0SN,24.848719,121.019031,3.0,5,1872.0
楊梅,01F-088.0SN,24.848719,121.019031,3.0,6,1982.0
楊梅,01F-088.0SN,24.848719,121.019031,3.0,7,1982.0
楊梅,01F-088.0SN,24.848719,121.019031,3.0,8,1995.0
楊梅,01F-088.0SN,24.848719,121.019031,3.0,9,1995.0
楊梅,01F-088.0SN,24.848719,121.019031,3.0,10,1827.5
楊梅,01F-088.0SN,24.848719,121.019031,3.0,11,1827.5
楊梅,01F-092.8SN,24.808453,121.010306,3.0,3,1131.0
楊梅,01F-092.8SN,24.808453,121.010306,3.0,4,1131.0
楊梅,01F-092.8SN,24.808453,121.010306,3.0,5,1114.0
楊梅,01F-092.8SN,24.808453,121.010306,3.0,6,1114.0
楊梅,01F-092.8SN,24.808453,121.010306,3.0,7,1251.0
楊梅,01F-092.8SN,24.808453,121.010306,3.0,8,1251.0
楊梅,01F-092.8SN,24.808453,121.010306,3.0,9,1190.0
楊梅,01F-092.8SN,24.808453,121.010306,3.0,10,1190.0
楊梅,01F-095.0S,24.789622,121.005247,3.0,4,1984.0
楊梅,01F-095.0S,24.789622,121.005247,3.0,5,1984.0
楊梅,01F-095.0S,24.789622,121.005247,3.0,6,2056.5
楊梅,01F-095.0S,24.789622,121.005247,3.0,7,2056.5
楊梅,01F-095.0S,24.789622,121.005247,3.0,8,2028.0
楊梅,01F-095.0S,24.789622,121.005247,3.0,9,2028.0
楊梅,01F-095.0S,24.789622,121.005247,3.0,10,1864.0
楊梅,01F-095.0S,24.789622,121.005247,3.0,11,1864.0
楊梅,01F-095.6N,24.783944,121.003725,3.0,4,1102.5
楊梅,01F-095.6N,24.783944,121.003725,3.0,5,1102.5
楊梅,01F-095.6N,24.783944,121.003725,3.0,6,1318.0
楊梅,01F-095.6N,24.783944,121.003725,3.0,7,1318.0
楊梅,01F-095.6N,24.783944,121.003725,3.0,8,1239.0
楊梅,01F-095.6N,24.783944,121.003725,3.0,9,1239.0
楊梅,01F-095.6N,24.783944,121.003725,3.0,10,1188.0
楊梅,01F-095.6N,24.783944,121.003725,3.0,11,1188.0
楊梅,01F-097.9N,24.764414,120.999897,4.0,4,1334.5
楊梅,01F-097.9N,24.764414,120.999897,4.0,5,1334.5
楊梅,01F-097.9N,24.764414,120.999897,4.0,6,1358.5
楊梅,01F-097.9N,24.764414,120.999897,4.0,7,1358.5
楊梅,01F-097.9N,24.764414,120.999897,4.0,8,1325.5
楊梅,01F-097.9N,24.764414,120.999897,4.0,9,1325.5
楊梅,01F-097.9N,24.764414,120.999897,4.0,10,1311.0
楊梅,01F-097.9N,24.764414,120.999897,4.0,11,1311.0
楊梅,01F-098.0S,24.763586,120.998861,3.0,4,1176.0
楊梅,01F-098.0S,24.763586,120.998861,3.0,5,1176.0
楊梅,01F-098.0S,24.763586,120.998861,3.0,6,1232.0
楊梅,01F-098.0S,24.763586,120.998861,3.0,7,1232.0
楊梅,01F-098.0S,24.763586,120.998861,3.0,8,1200.5
楊梅,01F-098.0S,24.763586,120.998861,3.0,9,1200.5
楊梅,01F-098.0S,24.763586,120.998861,3.0,10,1177.0
楊梅,01F-098.0S,24.763586,120.998861,3.0,11,1177.0
楊梅,01H-060.8N,24.965878,121.211614,2.0,4,1092.0
楊梅,01H-060.8N,24.965878,121.211614,2.0,5,1092.0
楊梅,01H-060.8N,24.965878,121.211614,2.0,6,1106.5
楊梅,01H-060.8N,24.965878,121.211614,2.0,7,1106.5
楊梅,01H-060.8N,24.965878,121.211614,2.0,8,1089.0
楊梅,01H-060.8N,24.965878,121.211614,2.0,9,1089.0
楊梅,01H-060.8N,24.965878,121.211614,2.0,10,1067.0
楊梅,01H-060.8N,24.965878,121.211614,2.0,11,1067.0
楊梅,01H-061.0S,24.96525,121.209867,2.0,4,1030.0
楊梅,01H-061.0S,24.96525,121.209867,2.0,5,1030.0
楊梅,01H-061.0S,24.96525,121.209867,2.0,6,1144.5
楊梅,01H-061.0S,24.96525,121.209867,2.0,7,1144.5
楊梅,01H-061.0S,24.96525,121.209867,2.0,8,1117.0
楊梅,01H-061.0S,24.96525,121.209867,2.0,9,1117.0
楊梅,01H-061.0S,24.96525,121.209867,2.0,10,1043.0
楊梅,01H-061.0S,24.96525,121.209867,2.0,11,1043.0
楊梅,03F-069.8SN,24.856558,121.208581,3.0,5,1666.0
楊梅,03F-069.8SN,24.856558,121.208581,3.0,6,1666.0
楊梅,03F-069.8SN,24.856558,121.208581,3.0,7,1704.0
楊梅,03F-069.8SN,24.856558,121.208581,3.0,8,1704.0
楊梅,03F-069.8SN,24.856558,121.208581,3.0,9,1760.5
楊梅,03F-069.8SN,24.856558,121.208581,3.0,10,1760.5
楊梅,03F-069.8SN,24.856558,121.208581,3.0,11,1605.0
楊梅,03F-069.8SN,24.856558,121.208581,3.0,12,1605.0
楊梅,03F-074.6SN,24.816364,121.200339,3.0,5,2058.5
楊梅,03F-074.6SN,24.816364,121.200339,3.0,6,2058.5
楊梅,03F-074.6SN,24.816364,121.200339,3.0,7,2189.0
楊梅,03F-074.6SN,24.816364,121.200339,3.0,8,2189.0
楊梅,03F-074.6SN,24.816364,121.200339,3.0,9,2212.0
楊梅,03F-074.6SN,24.816364,121.200339,3.0,10,2212.0
楊梅,03F-074.6SN,24.816364,121.200339,3.0,11,1780.0
楊梅,03F-074.6SN,24.816364,121.200339,3.0,12,1780.0
楊梅,03F-078.3SN,24.797339,121.179128,3.0,3,1758.5
楊梅,03F-078.3SN,24.797339,121.179128,3.0,4,1758.5
楊梅,03F-078.3SN,24.797339,121.179128,3.0,5,1697.0
楊梅,03F-078.3SN,24.797339,121.179128,3.0,6,1697.0
楊梅,03F-078.3SN,24.797339,121.179128,3.0,7,1869.0
楊梅,03F-078.3SN,24.797339,121.179128,3.0,8,1869.0
楊梅,03F-078.3SN,24.797339,121.179128,3.0,9,1781.5
楊梅,03F-078.3SN,24.797339,121.179128,3.0,10,1781.5
楊梅,03F-084.6SN,24.791439,121.125997,3.0,4,1792.5
