toll_booth,gantry,month,ac_a_current,ac_b_current,rs485_temperature,mains_power_220_current,mains_power_l1_voltage,mains_power_l2_voltage,smr_dc_current,smr_dc_voltage
新市,01F-322.7N,2024-09,1.1604166666666667,0.8402777777777779,22.0475,11.49888888888889,112.95444444444443,112.99097222222223,66.82569444444445,26.74763888888889
新市,01F-322.7N,2024-10,0.9950268817204302,0.8795698924731182,21.856451612903225,11.361693548387096,113.08521505376343,113.16666666666667,66.87956989247313,26.75094086021505
新市,01F-322.7N,2024-11,0.9258333333333334,0.7431944444444445,21.605694444444445,11.154583333333333,113.28180555555556,113.35777777777778,67.01833333333333,26.751666666666665
新市,01F-322.7N,2024-12,0.7926075268817204,0.595967741935484,21.153763440860214,10.883064516129032,113.32889784946236,113.42903225806452,67.18790322580645,26.748655913978492
新市,01F-322.7N,2025-01,0.7870967741935485,0.5399193548387097,21.013978494623654,10.897311827956988,113.23951612903227,113.32795698924731,67.96774193548387,26.748655913978496
新市,01F-322.7N,2025-02,0.8309523809523809,0.5764880952380952,21.035416666666666,10.916666666666668,113.3342261904762,113.42842261904762,67.59657738095238,26.747619047619047
新市,01F-322.7N,2025-03,0.5470430107526881,1.057258064516129,21.50443548387097,11.120967741935484,113.20336021505376,113.30322580645162,67.40833333333333,26.747177419354838
新市,01F-322.7N,2025-04,0.7786111111111111,1.1234722222222222,18.257083333333334,11.445416666666667,113.13875,113.24597222222222,66.78416666666666,26.747916666666665
新市,01F-322.7N,2025-05,1.9895833333333333,0.12916666666666662,18.785416666666666,11.692708333333334,113.08749999999999,113.17395833333333,66.97916666666667,26.74375
新市,01F-325.2N,2024-06,1.605,0.65875,22.303055555555556,11.59388888888889,112.18125,112.39527777777776,65.73861111111111,26.749166666666664
新市,01F-325.2N,2024-07,1.6526881720430109,0.6411290322580645,22.26989247311828,11.601209677419355,112.21491935483871,112.5119623655914,65.63024193548387,26.74758064516129
新市,01F-325.2N,2024-08,1.5698924731182795,0.6243279569892474,22.263306451612905,11.491532258064517,112.16733870967742,112.43521505376344,65.49677419354839,26.752822580645162
新市,01F-325.2N,2024-09,1.6141666666666665,0.56125,22.23236111111111,11.479166666666666,112.27236111111111,112.47777777777779,65.7136111111111,26.750972222222224
新市,01F-325.2N,2024-10,1.4736559139784948,0.575,22.096908602150535,11.334946236559139,112.48346774193548,112.69892473118279,65.67513440860215,26.752150537634407
新市,01F-325.2N,2024-11,1.1320833333333333,0.5377777777777778,22.017361111111107,11.12138888888889,112.77541666666667,112.92763888888888,65.98347222222222,26.75069444444444
新市,01F-325.2N,2024-12,0.8653225806451613,0.47043010752688175,21.811693548387098,10.74233870967742,113.08037634408602,113.31102150537633,65.75846774193549,26.751075268817203
新市,01F-325.2N,2025-01,0.798521505376344,0.43803763440860216,21.713709677419356,10.658602150537636,113.00376344086023,113.12567204301075,65.9133064516129,26.751612903225805
新市,01F-325.2N,2025-02,0.8526785714285714,0.4543154761904762,21.71755952380952,10.678125,113.2421130952381,113.33363095238096,65.875,26.751339285714288
新市,01F-325.2N,2025-03,1.0315860215053765,0.4846774193548387,21.90833333333333,10.936827956989248,112.99489247311828,113.02016129032258,65.90456989247312,26.751478494623658
新市,01F-325.2N,2025-04,1.2625,0.5590277777777778,22.12097222222222,11.312777777777777,112.65472222222222,112.65625,66.20916666666668,26.746527777777775
新市,01F-325.2N,2025-05,1.3770833333333334,0.6739583333333334,22.235416666666666,11.659374999999999,112.35833333333333,112.34375,66.421875,26.754166666666666
新市,01F-328.6N,2024-06,1.198888888888889,1.1011111111111112,23.191944444444445,11.519444444444444,114.63944444444445,115.23916666666668,66.14152777777778,26.751388888888886
新市,01F-328.6N,2024-07,1.164516129032258,1.1233870967741937,23.130779569892475,12.836693548387096,115.65067204301076,116.41814516129033,66.14879032258065,26.746505376344086
新市,01F-328.6N,2024-08,1.09247311827957,1.0475806451612903,23.02231182795699,11.318413978494624,115.10510752688171,115.40806451612903,66.11586021505376,26.753629032258065
新市,01F-328.6N,2024-09,1.1943055555555555,0.9404166666666668,23.019444444444442,11.30486111111111,115.44375,115.61194444444443,66.36097222222222,26.751944444444444
新市,01F-328.6N,2024-10,1.023252688172043,0.9880376344086022,22.583467741935483,11.121505376344086,115.94744623655914,115.98266129032258,66.08266129032258,26.74771505376344
